encoding,food_count,food_pattern,grid,episode,reward,score,steps,win
basic,1,center_biased,6x6,189,-371.90833333333325,1,216,0
basic,1,center_biased,6x6,190,5337.181678334675,20,92,0
basic,1,center_biased,6x6,191,8803.336369050114,27,105,0
basic,1,center_biased,6x6,192,-375.76111111111106,1,216,0
basic,1,center_biased,6x6,193,5340.34195611245,20,130,0
basic,1,center_biased,6x6,194,5344.418622779116,20,114,0
basic,1,center_biased,6x6,195,-372.20555555555546,1,216,0
basic,1,center_biased,6x6,196,3692.7511011053216,17,75,0
basic,1,center_biased,6x6,197,1907.643518236172,12,49,0
basic,1,center_biased,6x6,198,6214.09320507893,22,101,0
basic,1,center_biased,6x6,199,6211.544871745594,22,160,0
basic,1,edge_biased,6x6,0,-440.0433333333333,0,216,0
basic,1,edge_biased,6x6,1,-341.85,1,216,0
basic,1,edge_biased,6x6,2,-295.73547734450375,2,216,0
basic,1,edge_biased,6x6,3,6214.912371745593,22,177,0
basic,1,edge_biased,6x6,4,5763.602709768817,21,150,0
basic,1,edge_biased,6x6,5,8236.074161362978,26,185,0
basic,1,edge_biased,6x6,6,6681.940365884321,23,195,0
basic,1,edge_biased,6x6,7,-329.43333333333334,1,216,0
basic,1,edge_biased,6x6,8,-440.0433333333333,0,216,0
basic,1,edge_biased,6x6,9,3033.6781728301785,15,119,0
basic,1,edge_biased,6x6,10,-372.4361111111111,1,216,0
basic,1,edge_biased,6x6,11,7691.776689318179,25,198,0
basic,1,edge_biased,6x6,12,-352.73333333333335,1,216,0
basic,1,edge_biased,6x6,13,-343.8083333333334,1,216,0
basic,1,edge_biased,6x6,14,6211.03403841226,22,134,0
basic,1,edge_biased,6x6,15,4437.95355995168,19,111,0
basic,1,edge_biased,6x6,16,4051.577876872534,18,116,0
basic,1,edge_biased,6x6,17,-316.4712882806781,4,360,0
basic,1,edge_biased,6x6,18,-457.6544444444444,0,216,0
basic,1,edge_biased,6x6,19,4055.7942657614212,18,157,0
basic,1,edge_biased,6x6,20,-459.5433333333332,0,216,0
basic,1,edge_biased,6x6,21,2158.7646130396956,13,104,0
basic,1,edge_biased,6x6,22,6218.001816190038,22,155,0
