episode,reward,steps,score,win,epsilon
504,-261.628,8.0,1.0,False,0.927
505,-257.856,6.0,1.0,False,0.927
506,-306.921,8.0,0.0,False,0.927
507,-309.606,5.0,0.0,False,0.927
508,-297.683,8.0,0.0,False,0.926
509,-305.121,3.0,0.0,False,0.926
510,-287.49,40.0,1.0,False,0.926
511,-325.173,26.0,0.0,False,0.926
512,-323.043,22.0,0.0,False,0.926
513,-311.255,21.0,0.0,False,0.926
514,-310.818,10.0,0.0,False,0.926
515,-302.854,6.0,0.0,False,0.926
516,-297.601,12.0,0.0,False,0.925
517,-305.078,2.0,0.0,False,0.925
518,-317.474,11.0,0.0,False,0.925
519,-312.335,7.0,0.0,False,0.925
520,-304.069,13.0,0.0,False,0.925
521,-240.183,4.0,1.0,False,0.925
522,-309.606,5.0,0.0,False,0.925
523,-300.147,3.0,0.0,False,0.924
524,-302.35,7.0,0.0,False,0.924
525,-250.147,4.0,1.0,False,0.924
526,-316.971,14.0,0.0,False,0.924
527,-308.778,6.0,0.0,False,0.924
528,-386.436,64.0,0.0,False,0.924
529,-321.03,12.0,0.0,False,0.924
530,-295.151,10.0,0.0,False,0.923
531,-305.078,2.0,0.0,False,0.923
532,-246.316,3.0,1.0,False,0.923
533,-302.56,14.0,0.0,False,0.923
534,-258.087,20.0,1.0,False,0.923
535,-249.428,10.0,1.0,False,0.923
536,-307.31,8.0,0.0,False,0.923
537,-244.128,12.0,1.0,False,0.922
538,-254.212,10.0,1.0,False,0.922
539,-308.038,8.0,0.0,False,0.922
540,-250.414,11.0,1.0,False,0.922
541,-318.699,11.0,0.0,False,0.922
542,-261.601,13.0,1.0,False,0.922
543,-296.298,9.0,0.0,False,0.922
544,-300.407,7.0,0.0,False,0.921
545,-315.161,13.0,0.0,False,0.921
546,-319.207,15.0,0.0,False,0.921
547,-305.984,6.0,0.0,False,0.921
548,-303.994,4.0,0.0,False,0.921
549,-300.356,5.0,0.0,False,0.921
550,-300.76,9.0,0.0,False,0.921
551,-313.07,12.0,0.0,False,0.921
552,-286.506,26.0,1.0,False,0.92
553,-297.692,4.0,0.0,False,0.92
554,-307.692,4.0,0.0,False,0.92
555,-278.626,29.0,1.0,False,0.92
