episode,reward,steps,score,win,epsilon
505,98.714,5.0,2.0,False,0.079
506,611.933,15.0,5.0,False,0.079
507,98.714,5.0,2.0,False,0.078
508,92.734,5.0,2.0,False,0.078
509,631.393,24.0,5.0,False,0.078
510,98.714,5.0,2.0,False,0.077
511,101.594,6.0,2.0,False,0.077
512,218.706,9.0,3.0,False,0.076
513,98.434,7.0,2.0,False,0.076
514,229.186,14.0,3.0,False,0.076
515,-7.38,5.0,1.0,False,0.075
516,113.494,13.0,2.0,False,0.075
517,371.106,19.0,4.0,False,0.075
518,109.694,11.0,2.0,False,0.074
519,365.726,15.0,4.0,False,0.074
520,236.086,13.0,3.0,False,0.073
521,104.194,9.0,2.0,False,0.073
522,379.246,24.0,4.0,False,0.073
523,224.626,9.0,3.0,False,0.072
524,104.454,7.0,2.0,False,0.072
525,98.714,5.0,2.0,False,0.072
526,110.194,9.0,2.0,False,0.071
527,105.114,10.0,2.0,False,0.071
528,224.706,9.0,3.0,False,0.071
529,-3.52,7.0,1.0,False,0.07
530,113.034,10.0,2.0,False,0.07
531,634.653,23.0,5.0,False,0.069
532,107.254,8.0,2.0,False,0.069
533,110.134,9.0,2.0,False,0.069
534,370.986,19.0,4.0,False,0.068
535,108.974,17.0,2.0,False,0.068
536,102.294,9.0,2.0,False,0.068
537,356.966,14.0,4.0,False,0.067
538,1.46,6.0,1.0,False,0.067
539,365.706,15.0,4.0,False,0.067
540,241.706,15.0,3.0,False,0.066
541,232.526,16.0,3.0,False,0.066
542,226.646,16.0,3.0,False,0.066
543,241.806,15.0,3.0,False,0.065
544,958.215,16.0,7.0,False,0.065
545,626.093,20.0,5.0,False,0.065
546,637.853,27.0,5.0,False,0.064
547,-4.52,6.0,1.0,False,0.064
548,101.314,8.0,2.0,False,0.064
549,230.566,16.0,3.0,False,0.063
550,103.794,11.0,2.0,False,0.063
551,-2.02,9.0,1.0,False,0.063
552,803.671,23.0,6.0,False,0.063
553,-1.42,5.0,1.0,False,0.062
554,360.026,13.0,4.0,False,0.062
555,1225.032,38.0,8.0,False,0.062
556,101.594,6.0,2.0,False,0.061
557,227.486,10.0,3.0,False,0.061
558,224.726,9.0,3.0,False,0.061
559,95.854,4.0,2.0,False,0.06
560,98.734,5.0,2.0,False,0.06
561,110.174,9.0,2.0,False,0.06
562,230.366,11.0,3.0,False,0.059
563,355.326,12.0,4.0,False,0.059
564,101.554,6.0,2.0,False,0.059
565,101.554,6.0,2.0,False,0.059
566,-6.86,8.0,1.0,False,0.058
567,224.726,9.0,3.0,False,0.058
568,110.134,9.0,2.0,False,0.058
569,104.734,12.0,2.0,False,0.057
570,95.854,4.0,2.0,False,0.057
571,-1.42,5.0,1.0,False,0.057
572,966.835,19.0,7.0,False,0.057
573,112.954,10.0,2.0,False,0.056
574,107.294,8.0,2.0,False,0.056
575,1.46,6.0,1.0,False,0.056
576,627.233,26.0,5.0,False,0.055
577,-4.26,4.0,1.0,False,0.055
578,385.346,22.0,4.0,False,0.055
579,104.434,7.0,2.0,False,0.055
580,115.694,11.0,2.0,False,0.054
581,103.114,15.0,2.0,False,0.054
582,-1.72,7.0,1.0,False,0.054
583,227.166,12.0,3.0,False,0.054
584,98.714,5.0,2.0,False,0.053
585,100.914,10.0,2.0,False,0.053
586,377.386,17.0,4.0,False,0.053
587,98.194,9.0,2.0,False,0.052
588,-0.2,11.0,1.0,False,0.052
589,794.551,24.0,6.0,False,0.052
590,218.706,9.0,3.0,False,0.052
591,98.734,5.0,2.0,False,0.051
592,115.834,11.0,2.0,False,0.051
593,348.446,13.0,4.0,False,0.051
594,106.834,10.0,2.0,False,0.051
595,1430.638,34.0,9.0,False,0.05
596,107.254,8.0,2.0,False,0.05
597,809.051,27.0,6.0,False,0.05
598,651.853,27.0,5.0,False,0.05
599,995.695,27.0,7.0,False,0.049
600,101.614,6.0,2.0,False,0.049
601,104.054,9.0,2.0,False,0.049
602,1222.952,40.0,8.0,False,0.049
603,-10.24,4.0,1.0,False,0.048
604,115.794,11.0,2.0,False,0.048
605,-4.24,4.0,1.0,False,0.048
606,238.906,14.0,3.0,False,0.048
607,371.766,15.0,4.0,False,0.047
608,614.413,18.0,5.0,False,0.047
609,98.734,5.0,2.0,False,0.047
610,366.066,13.0,4.0,False,0.047
611,106.914,10.0,2.0,False,0.047
612,1171.252,19.0,8.0,False,0.046
613,978.175,23.0,7.0,False,0.046
614,637.433,24.0,5.0,False,0.046
615,247.086,19.0,3.0,False,0.046
616,357.486,10.0,4.0,False,0.045
617,104.454,7.0,2.0,False,0.045
618,354.606,9.0,4.0,False,0.045
619,106.934,10.0,2.0,False,0.045
620,132.274,19.0,2.0,False,0.044
621,117.894,16.0,2.0,False,0.044
622,98.474,7.0,2.0,False,0.044
623,107.334,8.0,2.0,False,0.044
624,220.706,14.0,3.0,False,0.044
625,989.955,25.0,7.0,False,0.043
626,-7.12,3.0,1.0,False,0.043
627,-1.38,5.0,1.0,False,0.043
628,360.326,11.0,4.0,False,0.043
629,817.671,28.0,6.0,False,0.043
630,221.806,8.0,3.0,False,0.042
631,106.014,11.0,2.0,False,0.042
632,233.286,12.0,3.0,False,0.042
633,800.871,22.0,6.0,False,0.042
634,377.466,17.0,4.0,False,0.041
635,98.474,7.0,2.0,False,0.041
636,101.594,6.0,2.0,False,0.041
637,990.395,32.0,7.0,False,0.041
638,983.795,25.0,7.0,False,0.041
639,1405.778,28.0,9.0,False,0.04
640,360.106,13.0,4.0,False,0.04
641,244.566,16.0,3.0,False,0.04
642,971.615,25.0,7.0,False,0.04
643,786.631,17.0,6.0,False,0.04
644,95.314,8.0,2.0,False,0.039
645,235.346,17.0,3.0,False,0.039
646,357.466,10.0,4.0,False,0.039
647,640.453,23.0,5.0,False,0.039
648,-4.26,4.0,1.0,False,0.039
649,363.186,12.0,4.0,False,0.038
650,599.973,13.0,5.0,False,0.038
651,227.246,12.0,3.0,False,0.038
652,383.106,19.0,4.0,False,0.038
653,983.775,25.0,7.0,False,0.038
654,221.746,8.0,3.0,False,0.038
655,235.946,13.0,3.0,False,0.037
656,357.506,10.0,4.0,False,0.037
657,998.155,28.0,7.0,False,0.037
658,106.994,10.0,2.0,False,0.037
659,1859.468,38.0,10.0,False,0.037
660,-0.7,8.0,1.0,False,0.036
661,227.546,10.0,3.0,False,0.036
662,-1.42,5.0,1.0,False,0.036
663,363.226,12.0,4.0,False,0.036
664,119.154,15.0,2.0,False,0.036
665,96.214,16.0,2.0,False,0.035
666,346.006,6.0,4.0,False,0.035
667,110.174,9.0,2.0,False,0.035
668,972.815,19.0,7.0,False,0.035
669,2412.091,42.0,12.0,False,0.035
670,648.533,28.0,5.0,False,0.035
671,362.546,16.0,4.0,False,0.034
672,360.026,13.0,4.0,False,0.034
673,631.733,22.0,5.0,False,0.034
674,218.966,7.0,3.0,False,0.034
675,213.226,5.0,3.0,False,0.034
676,639.953,27.0,5.0,False,0.034
677,648.833,28.0,5.0,False,0.033
678,615.013,14.0,5.0,False,0.033
679,368.706,21.0,4.0,False,0.033
